cine,pelicula,fecha,hora,formato,idioma,duracion_min,clasificacion,poster,link_compra,sinopsis,trailer,generos,credito
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-01,21:20,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-01,22:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La Odisea,2026-09-01,21:35,,doblada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,PAW Patrol: La Dino Película,2026-09-01,21:00,,doblada,88,TE,https://tickets-static-content.cinepolis.com/pimcore/20418/assets/Chile/Tickets/Movies/PAWPatrolLaDinoPelicula_copy/Es/PP3_Desktop_Poster_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,El Final De La Calle Oak,2026-09-01,20:00,,doblada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20089/assets/Chile/Tickets/Movies/ElFinalDeLaCalleOak_copy/Es/P_720X1022_5_copy/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-05,11:10,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-05,13:55,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-05,16:35,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-05,19:15,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-05,21:50,,subtitulada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,11:25,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,11:45,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,13:45,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,16:10,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,18:50,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-05,21:20,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Papi Ricky: La película,2026-09-05,13:15,,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Papi Ricky: La película,2026-09-05,15:40,,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Terminator 2: El juicio final,2026-09-05,15:00,,doblada,130,14,https://tickets-static-content.cinepolis.com/pimcore/20626/assets/Chile/Tickets/Movies/Terminator2ElJuicioFinal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Terminator 2: El juicio final,2026-09-05,21:00,,doblada,130,14,https://tickets-static-content.cinepolis.com/pimcore/20626/assets/Chile/Tickets/Movies/Terminator2ElJuicioFinal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Terminator 2: El juicio final,2026-09-05,18:00,,subtitulada,130,14,https://tickets-static-content.cinepolis.com/pimcore/20626/assets/Chile/Tickets/Movies/Terminator2ElJuicioFinal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,EL DESHIELO,2026-09-05,17:00,,,111,14,https://tickets-static-content.cinepolis.com/pimcore/22260/assets/Chile/Tickets/Movies/ELDESHIELO/Es/720x1022_25/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,EL DESHIELO,2026-09-05,21:40,,,111,14,https://tickets-static-content.cinepolis.com/pimcore/22260/assets/Chile/Tickets/Movies/ELDESHIELO/Es/720x1022_25/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La noche del demonio: Están entre nosotros,2026-09-05,12:05,,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La noche del demonio: Están entre nosotros,2026-09-05,14:35,,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La noche del demonio: Están entre nosotros,2026-09-05,17:15,,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La noche del demonio: Están entre nosotros,2026-09-05,19:45,,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La noche del demonio: Están entre nosotros,2026-09-05,22:10,,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,13:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,13:35,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,16:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,16:50,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,19:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,20:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Spider-Man: Un Nuevo Día,2026-09-05,22:00,,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La Odisea,2026-09-05,14:15,,doblada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La Odisea,2026-09-05,17:50,,doblada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,La Odisea,2026-09-05,21:30,,doblada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,PAW Patrol: La Dino Película,2026-09-05,12:45,,doblada,88,TE,https://tickets-static-content.cinepolis.com/pimcore/20418/assets/Chile/Tickets/Movies/PAWPatrolLaDinoPelicula_copy/Es/PP3_Desktop_Poster_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,PAW Patrol: La Dino Película,2026-09-05,15:20,,doblada,88,TE,https://tickets-static-content.cinepolis.com/pimcore/20418/assets/Chile/Tickets/Movies/PAWPatrolLaDinoPelicula_copy/Es/PP3_Desktop_Poster_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,PAW Patrol: La Dino Película,2026-09-05,18:10,,doblada,88,TE,https://tickets-static-content.cinepolis.com/pimcore/20418/assets/Chile/Tickets/Movies/PAWPatrolLaDinoPelicula_copy/Es/PP3_Desktop_Poster_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,PAW Patrol: La Dino Película,2026-09-05,20:45,,doblada,88,TE,https://tickets-static-content.cinepolis.com/pimcore/20418/assets/Chile/Tickets/Movies/PAWPatrolLaDinoPelicula_copy/Es/PP3_Desktop_Poster_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,El Final De La Calle Oak,2026-09-05,19:25,,doblada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20089/assets/Chile/Tickets/Movies/ElFinalDeLaCalleOak_copy/Es/P_720X1022_5_copy/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Toy Story 5,2026-09-05,12:30,,doblada,90,TE,https://tickets-static-content.cinepolis.com/pimcore/18179/assets/Chile/Tickets/Movies/ToyStory5/Es/720x1022_Toy_story_5_copia_2__4/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Minions & Monstruos,2026-09-05,14:50,,doblada,90,TE,https://tickets-static-content.cinepolis.com/pimcore/18773/assets/Chile/Tickets/Movies/MinionsYMonsters/Es/minons_720x1022/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-06,11:10,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-06,13:55,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-06,16:35,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-06,19:15,,doblada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Zona Cero,2026-09-06,21:50,,subtitulada,122,14,https://tickets-static-content.cinepolis.com/pimcore/20088/assets/Chile/Tickets/Movies/ZonaCero_copy/Es/P_ster_720x1022px__2_copy_3/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-06,11:25,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-06,11:45,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-06,13:45,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
Cinépolis Puente Alto,Coyote vs ACME,2026-09-06,16:10,,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-espacio-urbano-puente-alto-santiago-sur&selected=cinepolis-espacio-urbano-puente-alto-santiago-sur,,,,
